responses,contexts,contexts_neg,prompts,logprobs,lambdas,window_length
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-190.4976806640625,-2.5999999999999996,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-190.46116638183594,1.1000000000000032,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-190.2906494140625,1.2000000000000037,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-190.18267822265625,-2.3999999999999995,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-190.03134155273438,-1.4999999999999987,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-189.71043395996094,2.6645352591003757e-15,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-189.6543731689453,-2.2999999999999994,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-189.40357971191406,1.0000000000000036,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-188.95773315429688,1.0000000000000036,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-188.8272247314453,1.1000000000000032,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-188.34603881835938,0.9000000000000035,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-188.2519073486328,-0.09999999999999742,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-188.07513427734375,-2.1999999999999993,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-187.99774169921875,-2.2999999999999994,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-187.85397338867188,-2.4999999999999996,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-187.43809509277344,-1.3999999999999986,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-187.36477661132812,1.0000000000000036,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-187.2886199951172,0.8000000000000034,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-186.98965454101562,0.9000000000000035,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-186.82534790039062,-0.1999999999999975,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-186.70042419433594,-2.099999999999999,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-186.2312469482422,0.7000000000000033,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-186.137939453125,-2.1999999999999993,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-185.90309143066406,0.9000000000000035,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-185.43312072753906,-0.2999999999999976,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-185.3975372314453,-1.9999999999999991,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-185.21043395996094,-2.3999999999999995,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-185.17401123046875,0.6000000000000032,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-185.03233337402344,0.8000000000000034,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-184.93861389160156,-1.2999999999999985,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-184.44204711914062,0.8000000000000034,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-184.3787841796875,-2.099999999999999,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-184.11849975585938,-1.899999999999999,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-184.11692810058594,0.5000000000000031,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-184.08815002441406,-0.3999999999999977,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-183.0957794189453,0.7000000000000033,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-183.06007385253906,0.400000000000003,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.9814910888672,0.7000000000000033,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.85006713867188,-1.799999999999999,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.8251953125,-0.4999999999999978,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.6652069091797,-1.9999999999999991,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.56704711914062,-2.2999999999999994,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.53411865234375,-1.1999999999999984,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.49557495117188,-3.0,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-182.00357055664062,0.30000000000000293,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.87786865234375,-2.9,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.71035766601562,-0.5999999999999979,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.5928497314453,-1.6999999999999988,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.5213623046875,0.6000000000000032,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.28622436523438,-2.8,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.19979858398438,0.6000000000000032,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-181.0050048828125,-1.899999999999999,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.94769287109375,0.20000000000000284,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.81732177734375,-0.699999999999998,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.71115112304688,-2.6999999999999997,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.3683624267578,-1.5999999999999988,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.23350524902344,-1.0999999999999983,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.1580352783203,-0.799999999999998,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.14633178710938,-2.5999999999999996,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-180.0616455078125,0.5000000000000031,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.92379760742188,-2.1999999999999993,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.89280700683594,0.10000000000000275,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.66690063476562,-0.8999999999999981,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.58778381347656,-2.4999999999999996,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.4300537109375,-1.799999999999999,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.3804931640625,0.5000000000000031,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.27139282226562,-1.4999999999999987,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.26759338378906,-0.9999999999999982,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-179.0330810546875,-2.3999999999999995,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.91598510742188,-1.0999999999999983,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.83985900878906,2.6645352591003757e-15,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.60769653320312,-1.1999999999999984,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.602294921875,0.400000000000003,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.5581817626953,-1.3999999999999986,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.48077392578125,-2.2999999999999994,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.41183471679688,-1.2999999999999985,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-178.05833435058594,-0.9999999999999982,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.981201171875,-1.6999999999999988,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.93008422851562,-2.1999999999999993,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.79046630859375,-0.09999999999999742,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.69044494628906,0.400000000000003,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.380615234375,-2.099999999999999,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.28073120117188,-2.099999999999999,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-177.14334106445312,0.30000000000000293,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-176.8322296142578,-1.9999999999999991,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-176.74801635742188,-0.1999999999999975,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-176.6855010986328,-1.5999999999999988,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-176.2850341796875,-1.899999999999999,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-176.17703247070312,0.30000000000000293,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-176.0338134765625,-0.8999999999999981,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-175.7393798828125,-1.799999999999999,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-175.7191925048828,-0.2999999999999976,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-175.68504333496094,0.20000000000000284,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-175.53744506835938,-1.4999999999999987,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-175.19580078125,-1.6999999999999988,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.84596252441406,0.20000000000000284,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.71734619140625,-0.3999999999999977,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.65518188476562,-1.5999999999999988,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.6378631591797,-1.9999999999999991,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.50872802734375,-1.3999999999999986,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.227783203125,0.10000000000000275,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.16732788085938,-0.799999999999998,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-174.1188507080078,-1.4999999999999987,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-173.76766967773438,-0.4999999999999978,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-173.65843200683594,0.10000000000000275,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-173.58860778808594,-1.3999999999999986,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-173.5768280029297,-1.2999999999999985,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-173.06710815429688,-1.2999999999999985,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.9130859375,-0.5999999999999979,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.77252197265625,2.6645352591003757e-15,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.74801635742188,-1.1999999999999984,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.56692504882812,2.6645352591003757e-15,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.5578155517578,-1.1999999999999984,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.4376220703125,-0.699999999999998,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.21343994140625,-0.699999999999998,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.0723876953125,-1.0999999999999983,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-172.06524658203125,-1.0999999999999983,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.99526977539062,-1.899999999999999,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.7323455810547,-0.799999999999998,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.63998413085938,-0.9999999999999982,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.5947265625,-0.9999999999999982,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.5399627685547,-0.09999999999999742,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.52603149414062,-0.8999999999999981,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.3212432861328,-0.09999999999999742,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-171.15216064453125,-0.8999999999999981,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-170.8087921142578,-0.5999999999999979,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-170.74307250976562,-0.799999999999998,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-170.56332397460938,-0.1999999999999975,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-170.37147521972656,-0.699999999999998,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-170.03903198242188,-0.5999999999999979,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.8780517578125,-0.1999999999999975,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.74435424804688,-0.4999999999999978,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.63279724121094,-0.2999999999999976,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.5013427734375,1.900000000000004,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.48370361328125,-0.3999999999999977,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.3531036376953,-1.799999999999999,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.25181579589844,-0.2999999999999976,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.24969482421875,-0.4999999999999978,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.1029052734375,1.8000000000000043,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-169.04299926757812,-0.1999999999999975,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.85223388671875,-0.09999999999999742,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.7916259765625,1.7000000000000046,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.74801635742188,-0.3999999999999977,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.67539978027344,2.6645352591003757e-15,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.52749633789062,1.600000000000004,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.5097198486328,0.10000000000000275,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.45118713378906,-0.2999999999999976,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.353515625,0.20000000000000284,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.2951202392578,1.5000000000000036,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.20635986328125,0.30000000000000293,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.09197998046875,1.400000000000004,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-168.06898498535156,0.400000000000003,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.94337463378906,0.5000000000000031,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.92120361328125,1.3000000000000043,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.90829467773438,-0.4999999999999978,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.8328094482422,0.6000000000000032,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.7879180908203,1.2000000000000037,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.74200439453125,0.7000000000000033,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.740966796875,-0.3999999999999977,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.6964874267578,1.1000000000000032,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.6768035888672,0.8000000000000034,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.6488494873047,1.0000000000000036,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.64370727539062,0.9000000000000035,8
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.11077880859375,-0.5999999999999979,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-167.05625915527344,-0.3999999999999977,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-166.7122802734375,-1.6999999999999988,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-166.35032653808594,-0.699999999999998,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-166.27313232421875,-0.2999999999999976,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-165.71969604492188,-0.4999999999999978,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-165.620361328125,-0.799999999999998,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-164.91409301757812,-0.8999999999999981,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-164.84249877929688,-0.1999999999999975,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-164.47769165039062,-0.5999999999999979,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-164.2254638671875,-0.9999999999999982,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-164.09263610839844,-1.5999999999999988,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-163.54953002929688,-1.0999999999999983,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-163.4481201171875,-0.09999999999999742,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-163.36270141601562,-0.699999999999998,7
